tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets
"RT @chonigif: the roles have been reversed 👀
[2x16 - 5x07] #riverdale #choni @VanessaMorgan @madelainepetsch https://t.co/0YiSaS3YUH",False,en,0,55,2021-02-27 05:07:08,1365528872494727173,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['roles', 'reversed', '2x16', '5x07', 'riverdale', 'choni']",roles reversed 2x16 5x07 riverdale choni
RT @BarchieUpdates: Rachel Talalay directed the episode? And I’m getting both Barchie and Choni on march 17??? AAAAAAA https://t.co/eq3rO8F…,False,en,0,30,2021-02-27 04:58:47,1365526773782302722,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['rachel', 'talalay', 'directed', 'episode', 'getting', 'barchie', 'choni', 'march', '17', 'aaaaaaa']",rachel talalay directed episode getting barchie choni march 17 aaaaaaa
Stop. Shipping. Cheryl. With. Men. She. Is. A. Lesbian. https://t.co/XlVGAywHlm,False,en,5,1,2021-02-27 04:57:21,1365526410257907713,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}","['stop', 'shipping', 'cheryl', 'men', 'lesbian']",stop shipping cheryl men lesbian
RT @chonistyles: CHONI ARE THE MAIN STORYLINE FOR 5X08 https://t.co/BniRoAmhOD,False,en,0,36,2021-02-27 04:55:52,1365526040425205762,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'main', 'storyline', '5x08']",choni main storyline 5x08
RT @tcpazs: barchie and choni besties,True,en,0,3,2021-02-27 04:40:44,1365522231158333440,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['barchie', 'choni', 'besties']",barchie choni besties
I’m gonna build choni a cute city apartment in the sims I think,False,en,0,0,2021-02-27 04:28:20,1365519111401443329,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}","['gonna', 'build', 'choni', 'cute', 'city', 'apartment', 'sims', 'think']",gonna build choni cute city apartment sims think
if choni don’t end up together by the end of this season i’ll riot,False,en,1,0,2021-02-27 04:25:35,1365518417755844611,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5574}","['choni', 'end', 'together', 'end', 'season', 'riot']",choni end together end season riot
RT @tonistopazz: when riverdale pulls a glee and has choni &amp; kangs have a joint wedding 🤩🤩🤩🤩,False,en,0,3,2021-02-27 04:25:01,1365518276273582080,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6369}","['riverdale', 'pulls', 'glee', 'choni', 'amp', 'kangs', 'joint', 'wedding']",riverdale pulls glee choni amp kangs joint wedding
@choni_wayhaught Didn’t she film ahead?,False,en,0,0,2021-02-27 04:17:36,1365516406645796866,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['film', 'ahead']",film ahead
"RT @vancssamorgan: you don’t understand i NEED choni to do this 
https://t.co/TjzauF2KnN",False,en,0,7,2021-02-27 04:16:24,1365516106559971328,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['understand', 'need', 'choni']",understand need choni
RT @fran_topaz: I keep saying I want a rain kiss. But if we actually get one? I WON’T KNOW HOW TO ACT. CHONI TWITTER WILL CRASH,False,en,0,7,2021-02-27 04:10:03,1365514510191054851,"{'neg': 0.129, 'neu': 0.716, 'pos': 0.155, 'compound': -0.0857}","['keep', 'saying', 'want', 'rain', 'kiss', 'actually', 'get', 'one', 'know', 'act', 'choni', 'twitter', 'crash']",keep saying want rain kiss actually get one know act choni twitter crash
RT @toniblossoms: A CHONI CENTRIC EPISODE WINNING https://t.co/SFbl2kQCgy,False,en,0,8,2021-02-27 04:08:35,1365514140345798656,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.6289}","['choni', 'centric', 'episode', 'winning']",choni centric episode winning
RT @tcpazs: choni rain kiss 🌧,False,en,0,1,2021-02-27 04:01:47,1365512426402107395,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}","['choni', 'rain', 'kiss']",choni rain kiss
Cheryl and Minerva endgame!!! — Choni endgame sorry  https://t.co/GaVP8OSZ02,False,en,1,0,2021-02-27 03:58:35,1365511622513618944,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.2905}","['cheryl', 'minerva', 'endgame', 'choni', 'endgame', 'sorry']",cheryl minerva endgame choni endgame sorry
RT @topazgotjuice: i don’t even know who this is but it is very beautiful... choni when? https://t.co/0NcnXAR6n4,False,en,0,17,2021-02-27 03:57:21,1365511314462953475,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['even', 'know', 'beautiful', 'choni']",even know beautiful choni
RT @chonistyles: ANYWAYS MADELAINE AND VANESSA ARE THE CAPTAINS OF THE CHONI SHIP AND WOULD FIGHT FOR THEM https://t.co/JRE3TdRo3T,False,en,0,25,2021-02-27 03:57:14,1365511281579589634,"{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.516}","['anyways', 'madelaine', 'vanessa', 'captains', 'choni', 'ship', 'would', 'fight']",anyways madelaine vanessa captains choni ship would fight
choni rain kiss 🌧,False,en,14,1,2021-02-27 03:56:24,1365511073936248837,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}","['choni', 'rain', 'kiss']",choni rain kiss
"RT @jnkcottriII: ""i'm pretty.. somewhat, i'm famous.. as fuck"" -billie eilish
BITCH YOU'RE THE PRETTIEST HUMAN EVER 😭😭😭",False,en,0,178,2021-02-27 03:17:18,1365501234908721154,"{'neg': 0.292, 'neu': 0.546, 'pos': 0.161, 'compound': -0.5574}","['pretty', 'somewhat', 'famous', 'fuck', 'billie', 'eilish', 'bitch', 'prettiest', 'human', 'ever']",pretty somewhat famous fuck billie eilish bitch prettiest human ever
RT @larrayxo: billie eilish deserves the world,False,en,0,3100,2021-02-27 03:16:42,1365501082370203650,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['billie', 'eilish', 'deserves', 'world']",billie eilish deserves world
@RiverdaleEPS @madelainepetsch @VanessaMorgan AAHHHHHH CHONI FOREVERRRRR,False,en,0,0,2021-02-27 03:16:32,1365501041085734926,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['aahhhhhh', 'choni', 'foreverrrrr']",aahhhhhh choni foreverrrrr
Has the choni rain kiss been approved 🤔,False,en,0,0,2021-02-27 03:10:48,1365499596768759811,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.6808}","['choni', 'rain', 'kiss', 'approved']",choni rain kiss approved
RT @Haught_Toddy: what if nicole did body swap with champ and waverly is trying to resist this version of her fiancé bc she knows it’s not…,False,en,0,9,2021-02-27 03:04:41,1365498060386754562,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.4767}","['nicole', 'body', 'swap', 'champ', 'waverly', 'trying', 'resist', 'version', 'fianc', 'bc', 'knows']",nicole body swap champ waverly trying resist version fianc bc knows
RT @dovesonlyfans: OH HELL NAHHH BABYYYYY THIS AINT FINNA WORK,True,en,0,1,2021-02-27 03:04:27,1365497998122303491,"{'neg': 0.372, 'neu': 0.628, 'pos': 0.0, 'compound': -0.7456}","['oh', 'hell', 'nahhh', 'babyyyyy', 'aint', 'finna', 'work']",oh hell nahhh babyyyyy aint finna work
RT @earptheorist: Me if a network doesn’t pick Wynonna Earp up for a 5th season! #WynonnaEarp #BringWynonnaHome https://t.co/S79eR4XueM,False,en,0,10,2021-02-27 02:52:59,1365495113145856001,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['network', 'pick', 'wynonna', 'earp', '5th', 'season', 'wynonnaearp', 'bringwynonnahome']",network pick wynonna earp 5th season wynonnaearp bringwynonnahome
"RT @whyislukemylife: when at the key party archie pulls veronica's key which parallels when the bottle landed on v in the pilot, but in the…",False,en,0,36,2021-02-27 02:52:31,1365494997882183682,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.2144}","['key', 'party', 'archie', 'pulls', 'veronica', 'key', 'parallels', 'bottle', 'landed', 'v', 'pilot']",key party archie pulls veronica key parallels bottle landed v pilot
"RT @sweetchonis: IF there HAS to be a key party, one somehow organised by Cheryl (an almost parallel to her “in the mood for chaos” Thornhi…",False,en,0,2,2021-02-27 02:51:55,1365494844605538306,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4019}","['key', 'party', 'one', 'somehow', 'organised', 'cheryl', 'almost', 'parallel', 'mood', 'chaos', 'thornhi']",key party one somehow organised cheryl almost parallel mood chaos thornhi
"Here's to Ronnie, and Archie, and Betty, and Jughead, and Choni, and Reggie AND MEEEEEEEEEEEEEEEE",False,en,33,0,2021-02-27 02:43:05,1365492621825687554,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['ronnie', 'archie', 'betty', 'jughead', 'choni', 'reggie', 'meeeeeeeeeeeeeeee']",ronnie archie betty jughead choni reggie meeeeeeeeeeeeeeee
"barchie, choni, and tabitha/jughead are kinda sexy",False,en,0,0,2021-02-27 02:40:57,1365492086976491522,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.4779}","['barchie', 'choni', 'tabitha', 'jughead', 'kinda', 'sexy']",barchie choni tabitha jughead kinda sexy
"When people say that Toni deserves better than Cheryl don’t understand Cheryl
They’re perfect for each other",False,en,1,0,2021-02-27 02:40:04,1365491862577029130,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.765}","['people', 'say', 'toni', 'deserves', 'better', 'cheryl', 'understand', 'cheryl', 'perfect']",people say toni deserves better cheryl understand cheryl perfect
RT @sweetchonis: Cheryl (Madelaine Petsch) sets a risky plan in motion after learning some surprising news about Toni (Vanessa Morgan). htt…,False,en,0,3,2021-02-27 02:23:41,1365487742298316811,"{'neg': 0.082, 'neu': 0.822, 'pos': 0.096, 'compound': 0.0772}","['cheryl', 'madelaine', 'petsch', 'sets', 'risky', 'plan', 'motion', 'learning', 'surprising', 'news', 'toni', 'vanessa', 'morgan', 'htt']",cheryl madelaine petsch sets risky plan motion learning surprising news toni vanessa morgan htt
RT @saintopacio: vote choni and tabitharonnie BUT choni is the main priority,True,en,0,1,2021-02-27 02:17:52,1365486275004891140,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['vote', 'choni', 'tabitharonnie', 'choni', 'main', 'priority']",vote choni tabitharonnie choni main priority
RT @choniwillows: choni - money machine https://t.co/h4OHza0rPg,False,en,0,8,2021-02-27 02:17:18,1365486134898216960,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'money', 'machine']",choni money machine
"RT @chonirubies: choni love confession like this when
 https://t.co/bhIFW60RPe",False,en,0,15,2021-02-27 02:14:47,1365485501499645954,"{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.7717}","['choni', 'love', 'confession', 'like']",choni love confession like
RT @sydthekid41319: This is about the finale of goodwitch and I’m intrigued?,True,en,0,1,2021-02-27 02:14:30,1365485431064846338,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['finale', 'goodwitch', 'intrigued']",finale goodwitch intrigued
@robynchoni Especially when they’re starting to give extended breaks between episodes and seasons,False,en,0,0,2021-02-27 02:12:09,1365484839810514945,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['especially', 'starting', 'give', 'extended', 'breaks', 'episodes', 'seasons']",especially starting give extended breaks episodes seasons
@BlossomFenix It stems from the fact that Vanessa went on maternity leave after 508 so people think that’s the reason she’s gonna disappear,False,en,0,0,2021-02-27 02:11:36,1365484700714860553,"{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.2732}","['stems', 'fact', 'vanessa', 'went', 'maternity', 'leave', '508', 'people', 'think', 'reason', 'gonna', 'disappear']",stems fact vanessa went maternity leave 508 people think reason gonna disappear
RT @BlossomFenix: @sweetchonis New choni bed scene manifesting,False,en,0,1,2021-02-27 02:10:47,1365484494355070976,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['new', 'choni', 'bed', 'scene', 'manifesting']",new choni bed scene manifesting
RT @sweetchonis: they wouldn’t put all that work into a set not to utilise it 👀,False,en,0,1,2021-02-27 02:10:44,1365484482975969282,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['put', 'work', 'set', 'utilise']",put work set utilise
RT @topazgotjuice: i’m nervous about cheryl’s plan 😅 when do plans ever go smoothly in dramas?? someone gonna get hurt,False,en,0,3,2021-02-27 02:10:37,1365484452693086209,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.7059}","['nervous', 'cheryl', 'plan', 'plans', 'ever', 'go', 'smoothly', 'dramas', 'someone', 'gonna', 'get', 'hurt']",nervous cheryl plan plans ever go smoothly dramas someone gonna get hurt
RT @ruephoriia: OKAY so what if cheryl finds out about the surrogacy before everyone else and then organizes this celebration for toni and…,False,en,0,4,2021-02-27 02:10:08,1365484328852086785,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.3885}","['okay', 'cheryl', 'finds', 'surrogacy', 'everyone', 'else', 'organizes', 'celebration', 'toni']",okay cheryl finds surrogacy everyone else organizes celebration toni
i want choni stans to follow me hello?!?!? #tonidale #chonidale where y’all at,False,en,1,0,2021-02-27 02:09:37,1365484201680723968,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.3451}","['want', 'choni', 'stans', 'follow', 'hello', 'tonidale', 'chonidale']",want choni stans follow hello tonidale chonidale
"RT @sapphicvanessa: WAIT what if mads didn’t mean WHO she’s kissing, rather WHY she’s kissing someone. 5x08 is supposedly a key party so ma…",False,en,0,5,2021-02-27 02:09:23,1365484140443926533,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.8779}","['wait', 'mads', 'mean', 'kissing', 'rather', 'kissing', 'someone', '5x08', 'supposedly', 'key', 'party']",wait mads mean kissing rather kissing someone 5x08 supposedly key party
@tonidaIe @choni_wayhaught why 5x8 :ooo,False,en,0,0,2021-02-27 02:08:55,1365484023749951488,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['5x8', 'ooo']",5x8 ooo
vote choni and tabitharonnie BUT choni is the main priority https://t.co/ClgLbCZuDI,True,en,1,1,2021-02-27 02:08:48,1365483994234593280,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['vote', 'choni', 'tabitharonnie', 'choni', 'main', 'priority']",vote choni tabitharonnie choni main priority
barchie and choni besties https://t.co/OFCZbPtOss,True,en,10,3,2021-02-27 02:02:02,1365482293515620354,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['barchie', 'choni', 'besties']",barchie choni besties
WAIT if this is 507 RAIN-KISS 508 REUNION makeup I’m here for it https://t.co/tADLRrUs90,True,en,1,0,2021-02-27 02:02:00,1365482284497960962,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['wait', '507', 'rain', 'kiss', '508', 'reunion', 'makeup']",wait 507 rain kiss 508 reunion makeup
RT @wynskellen: I might get canceled for this but... stetson with hair down is superior to the French braid #WynonnaEarp #BringWynonnaHome…,False,en,0,98,2021-02-27 02:00:48,1365481982575190019,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.5423}","['might', 'get', 'canceled', 'stetson', 'hair', 'superior', 'french', 'braid', 'wynonnaearp', 'bringwynonnahome']",might get canceled stetson hair superior french braid wynonnaearp bringwynonnahome
RT @chxrylpetsch: please don’t be in love with someone else https://t.co/BQIRUj7QbD,False,en,0,70,2021-02-27 02:00:19,1365481861389176832,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.7579}","['please', 'love', 'someone', 'else']",please love someone else
@chonicarrington Pplzzzzzzz,False,en,1,0,2021-02-27 01:59:36,1365481681021468674,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['pplzzzzzzz'],pplzzzzzzz
RT @chonicarrington: anyway choni sex scene in here when https://t.co/1Ceyeg9WsX,False,en,0,8,2021-02-27 01:59:15,1365481590227423237,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['anyway', 'choni', 'sex', 'scene']",anyway choni sex scene
RT @chonistyles: WHAT DOES THIS MEAN????? https://t.co/SQfCxy2exD,False,en,0,21,2021-02-27 01:58:49,1365481482400260097,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['mean'],mean
vote choni if you don’t hate lesbians https://t.co/NIYiqhG0Mb,True,en,7,0,2021-02-27 01:58:42,1365481452255723521,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.5719}","['vote', 'choni', 'hate', 'lesbians']",vote choni hate lesbians
RT @earperpuff18: i know everyone’s saying body swap but i’m thinking a horny spell a la midsummer nights dream love spell 👀 https://t.co/a…,False,en,0,32,2021-02-27 01:58:37,1365481430055325697,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.8519}","['know', 'everyone', 'saying', 'body', 'swap', 'thinking', 'horny', 'spell', 'la', 'midsummer', 'nights', 'dream', 'love', 'spell']",know everyone saying body swap thinking horny spell la midsummer nights dream love spell
RT @ChoniSnixx: It’s just the way Toni Topaz is the best character and nobody else even compares 😇 https://t.co/kVUefoPpkg,False,en,0,13,2021-02-27 01:58:00,1365481277055524866,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}","['way', 'toni', 'topaz', 'best', 'character', 'nobody', 'else', 'even', 'compares']",way toni topaz best character nobody else even compares
RT @chonistyles: WAIT 5x08 IS THE EPISODE WE FIND OUT WHO THE FATHER IS TO TONI'S BABY https://t.co/rBROQRmlkm,False,en,0,23,2021-02-27 01:57:49,1365481229563363332,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['wait', '5x08', 'episode', 'find', 'father', 'toni', 'baby']",wait 5x08 episode find father toni baby
"RT @choniswitches2: . @VanessaMorgan @madelainepetsch my african queens we don’t ask for much, but if you do this covid will stop immediate…",True,en,0,14,2021-02-27 01:57:38,1365481185883934728,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.4215}","['african', 'queens', 'ask', 'much', 'covid', 'stop', 'immediate']",african queens ask much covid stop immediate
vote choni and choni only 🙄 https://t.co/PRI9pfOwn9,True,en,7,0,2021-02-27 01:57:34,1365481167005372418,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['vote', 'choni', 'choni']",vote choni choni
RT @haughtfroggs: no because wayhaught has the time to make 3 proposals but never got time to talk and actually communicate 😭😭,False,en,0,7,2021-02-27 01:57:26,1365481134105260034,"{'neg': 0.074, 'neu': 0.926, 'pos': 0.0, 'compound': -0.1531}","['wayhaught', 'time', 'make', '3', 'proposals', 'never', 'got', 'time', 'talk', 'actually', 'communicate']",wayhaught time make 3 proposals never got time talk actually communicate
"RT @TheNigelTopaz: “I’m a mess Toni I’m not the same person from high school-“
“No Cheryl you’re not, none of us are-“
“I-“
“I did it for y…",False,en,0,2,2021-02-27 01:57:19,1365481104417951751,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.3612}","['mess', 'toni', 'person', 'high', 'school', 'cheryl', 'none', 'us']",mess toni person high school cheryl none us
@choni_wayhaught wait what?,False,en,0,0,2021-02-27 01:57:15,1365481089138110466,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['wait'],wait
RT @chonicarrington: no but cheryl being with someone else is gonna make toni think she made up the whole curse thing because she just fell…,False,en,0,17,2021-02-27 01:56:57,1365481011933511680,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.7469}","['cheryl', 'someone', 'else', 'gonna', 'make', 'toni', 'think', 'made', 'whole', 'curse', 'thing', 'fell']",cheryl someone else gonna make toni think made whole curse thing fell
can’t wait to see choni win 🤩 https://t.co/151UtaV0A7,True,en,3,0,2021-02-27 01:56:44,1365480956711161856,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.5859}","['wait', 'see', 'choni', 'win']",wait see choni win
"RT @milfyswift: wow so cheryls in her pushed from the precipice clung to the nearest lips long story short, it was the wrong girl era",False,en,0,7,2021-02-27 01:56:29,1365480894828580865,"{'neg': 0.104, 'neu': 0.769, 'pos': 0.127, 'compound': 0.1779}","['wow', 'cheryls', 'pushed', 'precipice', 'clung', 'nearest', 'lips', 'long', 'story', 'short', 'wrong', 'girl', 'era']",wow cheryls pushed precipice clung nearest lips long story short wrong girl era
@tonidaIe Someone said how Madeline stated she only stood and that it’s not what we think and I can’t stop thinking bout that 😭,False,en,0,0,2021-02-27 01:56:19,1365480853409832960,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.296}","['someone', 'said', 'madeline', 'stated', 'stood', 'think', 'stop', 'thinking', 'bout']",someone said madeline stated stood think stop thinking bout
@tonidaIe ✨manifesting✨,False,en,0,0,2021-02-27 01:55:32,1365480655686098952,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['manifesting'],manifesting
RT @tonidaIe: IM SORRY BUT THERES NO WAY WE ARENT GETTING A RAIN KISS IN 5x08,True,en,0,10,2021-02-27 01:55:15,1365480583091134465,"{'neg': 0.435, 'neu': 0.565, 'pos': 0.0, 'compound': -0.8492}","['im', 'sorry', 'theres', 'way', 'arent', 'getting', 'rain', 'kiss', '5x08']",im sorry theres way arent getting rain kiss 5x08
RT @tonistopazz: this whole cheryl kissing someone else fuss is giving me flashbacks to when half of us were mourning chonis breakup a week…,False,en,0,10,2021-02-27 01:55:07,1365480550425915394,"{'neg': 0.1, 'neu': 0.69, 'pos': 0.21, 'compound': 0.4939}","['whole', 'cheryl', 'kissing', 'someone', 'else', 'fuss', 'giving', 'flashbacks', 'half', 'us', 'mourning', 'chonis', 'breakup', 'week']",whole cheryl kissing someone else fuss giving flashbacks half us mourning chonis breakup week
@chonibIossom We were peacefully in denial even though we knew .... I don’t like the verification - only thing giving me peace is I now that Mads is the captain of our ship so whatever this is isn’t long,False,en,4,0,2021-02-27 01:54:53,1365480492276023303,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.8957}","['peacefully', 'denial', 'even', 'though', 'knew', 'like', 'verification', 'thing', 'giving', 'peace', 'mads', 'captain', 'ship', 'whatever', 'long']",peacefully denial even though knew like verification thing giving peace mads captain ship whatever long
@CW_Riverdale Always barchie..hmm what about choni! Choni! Choni!! Grrrr 😭😭😭,False,en,0,0,2021-02-27 01:52:55,1365479998937702400,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['always', 'barchie', 'hmm', 'choni', 'choni', 'choni', 'grrrr']",always barchie hmm choni choni choni grrrr
RT @robynchoni: i sleep peacefully knowing that cheryl and toni will never be k!lled off because the writers know that they’d be called rac…,False,en,0,7,2021-02-27 01:51:24,1365479614127222792,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.5707}","['sleep', 'peacefully', 'knowing', 'cheryl', 'toni', 'never', 'k', 'lled', 'writers', 'know', 'called', 'rac']",sleep peacefully knowing cheryl toni never k lled writers know called rac
I just killed a mosquito with a box of toothpaste in my bathroom. How yall doing this evening?,False,en,1,0,2021-02-27 01:50:58,1365479506706894848,"{'neg': 0.243, 'neu': 0.757, 'pos': 0.0, 'compound': -0.6705}","['killed', 'mosquito', 'box', 'toothpaste', 'bathroom', 'yall', 'evening']",killed mosquito box toothpaste bathroom yall evening
hey besties vote barchie pambrose nabrina rozharvey the only archieverse ships that matter !!! choni and falice can have some love too but barchiepambrose!!!!! https://t.co/SIBU040o0F,True,en,1,0,2021-02-27 01:50:52,1365479480081448962,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.5883}","['hey', 'besties', 'vote', 'barchie', 'pambrose', 'nabrina', 'rozharvey', 'archieverse', 'ships', 'matter', 'choni', 'falice', 'love', 'barchiepambrose']",hey besties vote barchie pambrose nabrina rozharvey archieverse ships matter choni falice love barchiepambrose
RT @toniblossoms: i’m all for choni angst and the build up of them being together but i think it’s the fact we know toni isn’t going to be…,False,en,0,3,2021-02-27 01:50:49,1365479468555522049,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['choni', 'angst', 'build', 'together', 'think', 'fact', 'know', 'toni', 'going']",choni angst build together think fact know toni going
RT @lynn_rachels: Earpers have set Twitter on fire today! Way to go! We have so much to be thankful for! #WynonnaEarp #BringWynonnaEarp htt…,False,en,0,23,2021-02-27 01:50:33,1365479403057262603,"{'neg': 0.086, 'neu': 0.751, 'pos': 0.164, 'compound': 0.4898}","['earpers', 'set', 'twitter', 'fire', 'today', 'way', 'go', 'much', 'thankful', 'wynonnaearp', 'bringwynonnaearp', 'htt']",earpers set twitter fire today way go much thankful wynonnaearp bringwynonnaearp htt
"RT @bestshipsxworld: toni topaz and cheryl blossom from riverdale
 https://t.co/mwWsT4ofLI",False,en,0,152,2021-02-27 01:49:58,1365479254461415425,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['toni', 'topaz', 'cheryl', 'blossom', 'riverdale']",toni topaz cheryl blossom riverdale
@topazgotjuice @choni_icxnic Also I’d we don’t get to see her and Cheryl in here we’re being robbed,False,en,2,0,2021-02-27 01:48:51,1365478975796092931,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['also', 'get', 'see', 'cheryl', 'robbed']",also get see cheryl robbed
@topazgotjuice @choni_icxnic A room fit for a true queen 🥰✨,False,en,2,0,2021-02-27 01:48:21,1365478847337160706,"{'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.6486}","['room', 'fit', 'true', 'queen']",room fit true queen
RT @mylittlefaith: choni is truly in their making elaborate ass plans and grand gestures for one another instead of simply talking to each…,False,en,0,7,2021-02-27 01:47:28,1365478627740176390,"{'neg': 0.119, 'neu': 0.68, 'pos': 0.201, 'compound': 0.34}","['choni', 'truly', 'making', 'elaborate', 'ass', 'plans', 'grand', 'gestures', 'one', 'another', 'instead', 'simply', 'talking']",choni truly making elaborate ass plans grand gestures one another instead simply talking
RT @wolfiescowen: you had to be there https://t.co/SvjmcFiW1f,False,en,0,4558,2021-02-27 01:47:09,1365478548161650688,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[],
"RT @lodgesecrets: pretty hot of them
https://t.co/e1LU6J4VYs",False,en,0,11,2021-02-27 01:47:08,1365478540561559554,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.4939}","['pretty', 'hot']",pretty hot
"RT @_klangers: Died twice today. This is my ghost tweeting.
#WynonnaEarp #BringWynonnaHome https://t.co/ZgqtJ7oQYe",False,en,0,3,2021-02-27 01:46:55,1365478486161391622,"{'neg': 0.349, 'neu': 0.651, 'pos': 0.0, 'compound': -0.7096}","['klangers', 'died', 'twice', 'today', 'ghost', 'tweeting', 'wynonnaearp', 'bringwynonnahome']",klangers died twice today ghost tweeting wynonnaearp bringwynonnahome
