tweets,quote_status,language,favorite_count,retweet_count,time,id
"RT @BettyTrendtv: Riverdale Season 5 ""Jughead's Time Jump"" Featurette (HD) 
#Riverdale #RiverdaleSeason5

https://t.co/xUQibL1DRf https://t…",False,en,0,1,2021-02-20 10:24:08,1363071934649356290
The CW teen drama jumped ahead seven years. Here's how all the characters are faring in season 5 of Riverdale... https://t.co/tq9D5Hsn0L https://t.co/OCjeun3Xjp,False,en,72,3,2021-02-20 10:00:11,1363065906818150401
"RT @slowburnsftw: @BarchieUpdates interview after 5x04
https://t.co/VVxYAyDAxW",False,en,0,1,2021-02-20 09:57:42,1363065284119175168
"The only reason they got #Veronica married coz if she had rolled up single to riverdale after the time jump #barchie wud not have been possible, but they made chad toxic leaving door open for #varchie too. Contrived writing. #riverdale",False,en,5,0,2021-02-20 09:54:58,1363064595930378240
"I love the 7 year time jump in riverdale . It makes room for a lot of things to happen . Can’t wait to see them living they life and the actually drama , not the kiddy drama .",False,en,0,0,2021-02-20 09:52:41,1363064018253062145
i cant believe riverdale annoyed us with varchie and bughead for four years only to break them off this easily with the time jump 😹😹😹😹😹 should've happened sooner then,False,en,0,0,2021-02-20 09:00:19,1363050840018321408
Watch A Featurette On Tabitha's Time Jump In Riverdale Season Five https://t.co/0LWwNCBHER via @joelmeadows1,False,en,1,0,2021-02-20 07:53:20,1363033986335932417
"Watch A Featurette On Tabitha's Time Jump In Riverdale Season Five
https://t.co/0LWwNCBHER @AlasdairStuart @PaulDBrazill @comiccrushpaul @JodyWeitzman #Riverdale #RiverdaleSeason5 @CW_Riverdale @RiverdaleWriter @CWRiverdaleNews",False,en,3,1,2021-02-20 07:51:40,1363033563847938049
Watch A Featurette On Tabitha’s Time Jump In Riverdale Season Five https://t.co/0LWwNCTiwp,False,en,0,0,2021-02-20 07:49:38,1363033055263301633
"⠀
for the starter to be set post the riverdale time jump like this tweet.

a lot has changed by the time jj comes back to town, he has changed a lot too. i may dm to plot our characters relationship post / pre timejump.

https://t.co/VnMNIQ6R0l
⠀",False,en,0,0,2021-02-20 07:26:24,1363027207183040512
"@BarchieUpdates interview after 5x04
https://t.co/VVxYAyDAxW",False,en,9,1,2021-02-20 07:01:56,1363021049961451521
"Time jump the rest of the season? On snap 6yrs.
TF is he wearing! #Riverdale 
So are we gonna be young adults acting in roles that match our actual age?! 😲 Hollywood is in shock lol",False,en,0,0,2021-02-20 06:07:05,1363007246276395008
"@HeadlessDildo oh boy. @CW_Riverdale is crazy. Fred died in 2019 and we just did a seven year time jump to 2021. Um, even the writers are like we don’t f-ing care anymore.",False,en,0,0,2021-02-20 03:27:11,1362967003904970753
"RT @newsgirlalice: ALICE SMITH ;

        literate &amp; descriptive Alice Cooper, from Riverdale. time jump friendly. 18 +. years experience i…",False,en,0,28,2021-02-20 02:56:35,1362959306493100034
"@CW_Riverdale 2 episodes into the time jump and season 5 is already riverdale’s best season. please don’t go back to the terrible blueprint of season 2, 3, and 4 where no one but the core four had relevance to the storyline or any screentime and never changing or bringing in new dynamics",False,en,43,2,2021-02-20 02:09:53,1362947552828682240
RT @adampknave: So after the 7 year time jump does Cheryl rule Riverdale with her bow and arrow? Did she rename the town Quiverdale? If nei…,False,en,0,2,2021-02-20 02:05:47,1362946522716000261
riverdale did a 7 year time jump only for me to still not even believe these people are 25 years old either,False,en,0,0,2021-02-20 01:49:14,1362942357423984640
So after the 7 year time jump does Cheryl rule Riverdale with her bow and arrow? Did she rename the town Quiverdale? If neither of these things - why not?,False,en,13,2,2021-02-20 01:44:13,1362941091318693889
RIVERDALE DID A TIME JUMP??? PLSSNDKSFA,False,en,0,0,2021-02-20 01:11:41,1362932905186627585
RT @ManofDestinyy: @CW_Riverdale The time jump is the best thing to happen to this show since season 1. I look forward to Wednesday’s again!,False,en,0,2,2021-02-20 01:10:42,1362932656976101383
"why are the riverdale writers so scared to let jughead and veronica interact, seriously? the time jump + barchie was the perfect time to finally explore jeronica but nope. their chemistry is off the chart it's such a waste",False,en,73,14,2021-02-20 01:10:39,1362932645584330753
This Riverdale time jump is giving me whiplash.,False,en,3,0,2021-02-20 01:08:50,1362932188539420675
@CW_Riverdale The time jump is the best thing to happen to this show since season 1. I look forward to Wednesday’s again!,False,en,10,2,2021-02-20 01:03:57,1362930960908566532
catching up on Riverdale... haven't even seen the first time jump episode... let's gooo,False,en,0,0,2021-02-20 01:03:19,1362930801659301888
"RT @NetflixLifee: .@DROFLIMDUDE1 and @bryceolin talked all things #Riverdale season 5:
- #Barchie scene
- the time jump 
- Cheryl 
&amp; more i…",False,en,0,5,2021-02-19 23:46:32,1362911476718133249
"RT @eStream_Studios: Riverdale Season 5: Here's Where Every Character Is, Post Time-Jump: A time jump in a television show can revive a sta…",False,en,0,3,2021-02-19 22:56:34,1362898902479892487
Riverdale Season 5 - Tabitha's Time Jump --&gt; https://t.co/Xt0SzRtw56  #Riverdale #Season5,False,en,0,0,2021-02-19 22:56:21,1362898846670553088
".@DROFLIMDUDE1 and @bryceolin talked all things #Riverdale season 5:
- #Barchie scene
- the time jump 
- Cheryl 
&amp; more in the latest episode of the Netflix Life Podcast 

Subscribe ⤵️

🍎: https://t.co/9edLZkVEu9
Spotify: https://t.co/v9R5IIDOGn
Google: https://t.co/i4VhxoDEpD https://t.co/IDpiKpL5Bq",False,en,15,5,2021-02-19 22:30:00,1362892217174487049
"Riverdale Season 5 ""Tabitha's Time Jump"" Featurette (HD)
#Riverdale #riverdale5

https://t.co/poY5S5xHkg https://t.co/XfiqpIqztQ",False,en,0,0,2021-02-19 21:40:20,1362879717939027973
7 year time jump was the best decision the riverdale writers could’ve made tbh (yes I watch Riverdale it’s my guilty pleasure 🥴),False,en,0,0,2021-02-19 21:38:49,1362879336471285764
Watch Riverdale Season 5 – Tabitha’s Time Jump (HD) https://t.co/pBZ47H4wBg https://t.co/vWiFTFKgfn,False,en,0,0,2021-02-19 21:30:00,1362877116778377218
"RT @glittermagazine: Riverdale fans, “Chapter Eighty-One: The Homecoming” continues to make us fall in love with the time jump plot while s…",False,en,0,23,2021-02-19 21:27:40,1362876530305601537
"Nice time jump😉 
#Riverdale #Barchie https://t.co/YeTuAQia9c",False,en,3,1,2021-02-19 21:01:23,1362869916072878082
"Y'all, I was so confused watching Riverdale last week. Like, I knew there was going to be a time jump for this season. But I didn't understand why there was no wrap-up from last season. Apparently, there were 3 previous episodes I missed 😂",False,en,0,0,2021-02-19 20:10:04,1362857000724557830
"This time jump on #riverdale is making season 3s hot mess, dumpster fire Emmy worthy. Wake me up when Riverdale gets it's head out of it's ass.",False,en,1,0,2021-02-19 20:04:39,1362855637953236996
"RT @NetflixLifee: In the latest episode of the Netflix Life Podcast, @DROFLIMDUDE1 and @bryceolin talk #Barchie, post-time jump #Riverdale,…",False,en,0,3,2021-02-19 19:49:40,1362851868209152000
"WATCH: Erinn Westbrook talks Riverdale Time Jump! https://t.co/iCNQ8qvabd 

@EriVeronica #jabitha #riverdale https://t.co/GYA7iwcaRt",False,en,0,0,2021-02-19 19:40:47,1362849630669651968
"Riverdale Season 5 “Jughead’s Time Jump” Featurette

Riverdale official website: https://t.co/eSjvKQtBPW
@CW_Riverdale 
#Riverdale https://t.co/SnkiVbuJpw",False,en,1,0,2021-02-19 19:36:52,1362848648179105795
"WATCH: Riverdale Time Jump - ""Jughead Jones""! https://t.co/OVFmzDdKTy 

@colesprouse #bughead #riverdale https://t.co/B9DVmfFd2n",False,en,0,0,2021-02-19 19:15:10,1362843184498376710
time jump plssss riverdale just be doing ANYTHING https://t.co/UPavh09lYL,True,en,0,0,2021-02-19 18:41:22,1362834679674642435
"okay riverdale watchers... answer this SINCERELY PLS is the ""after time-jump"" worth catching up on the show? i’m only missing 4 episodes of season 4.. you can reply telling me why/why not too!",False,en,1,0,2021-02-19 18:30:51,1362832031747629058
@b4ljeet Not saying that I watch Riverdale but if I did I’d tell you that this is the result of a time jump into the future where Veronica owns a jewelry store but her husband hates it because he wants her to be a ✨housewife✨,False,en,1,0,2021-02-19 18:15:04,1362828062585458699
"In the latest episode of the Netflix Life Podcast, @DROFLIMDUDE1 and @bryceolin talk #Barchie, post-time jump #Riverdale, the new #StrangerThings season 4 teaser, and more! 

https://t.co/njGiyjJQvB",False,en,23,3,2021-02-19 17:59:49,1362824222712602624
"🥺🥺🥺
[Riverdale | Time Jump | Erinn Westbrook] #riverdale @EriVeronica https://t.co/0AALjcm6J1",False,en,23,3,2021-02-19 17:48:27,1362821364462333952
Erinn Westbrook (@eriveronica) talks briefly about Tabitha Tate's trek seven years into the future in this behind the scenes look at #Riverdale season five. Watch new episodes Wednesdays on #TheCW https://t.co/KeucJ9bbKX https://t.co/KPctwq7MLM,False,en,0,0,2021-02-19 17:44:02,1362820251075895303
"Riverdale Season 5 ""Tabitha's Time Jump"" Featurette (HD) https://t.co/RDwio9dxYL",False,en,0,2,2021-02-19 17:19:33,1362814088829497350
"Riverdale spoilers below!

Thank GOD they did the jump forward in time thing because I couldn't bear these people my age playing teenagers, I thought. Then looked it up and the cast are super young why do they look like grown ups and I don't.",False,en,0,0,2021-02-19 17:03:13,1362809980274024456
Riverdale | Time Jump | Erinn Westbrook | The CW https://t.co/eP3jzSNqrm via @YouTube,False,en,0,0,2021-02-19 17:02:02,1362809681119301632
"@topazgotjuice @ashiimp4 Favorite character on Riverdale Betty Cooper. 
Time Jump Veronica is annoying.
#BarchieSeason5TimeJump",False,en,0,0,2021-02-19 16:52:29,1362807278265630720
"Riverdale time jump said 🤡 “my family acknowledges everything you’ve done,” to Cheryl, but they ain’t ever gonna tell us what that was... and also she’s all alone in life again. Love that for her.",False,en,0,0,2021-02-19 15:42:45,1362789727137587219
"@the_moviebob I stopped watching Riverdale for a while because it was kinda dumb and annoying, but I'm back in because it's become so dumb and insane! It's completely fascinating! Chad Michael Murray playing an organ harvesting cult leader who built his own escape rocket! And now a time jump! https://t.co/4aj77pgV6g",False,en,1,0,2021-02-19 14:51:29,1362776828109348866
RT @YoungEntmag: The time jump in the latest @CW_Riverdale episode revealed that Veronica has a swoon-worthy husband! Check out our intervi…,False,en,0,38,2021-02-19 14:49:52,1362776421341552660
ngl riverdale has got a different vibe in the 7 year time jump,False,en,0,0,2021-02-19 14:43:21,1362774779233714182
