tweets,quote_status,language,favorite_count,retweet_count,time,id,rating
RT @alwaysdislove: i’m deeply in my choni feels https://t.co/fajbGKGuSc,False,en,0,6,2021-02-27 01:22:01,1365472221150523394,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @FR4NT45T1C: Earpers: How do we beat a bathtub kiss...? 

Sheriff Haught: Hand me my Stetson 

#WynonnaEarp #BringWynonnaHome https://t.…",False,en,0,41,2021-02-27 01:19:24,1365471563416535040,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}"
"RT @RiverdaleDark: ""Cheryl (Madelaine Petsch) sets a risky plan in motion after learning some surprising news about Toni (Vanessa Morgan).""…",False,en,0,9,2021-02-27 01:19:06,1365471486102941704,"{'neg': 0.086, 'neu': 0.813, 'pos': 0.1, 'compound': 0.0772}"
"RT @RiverdaleDark: ""A big announcement forces everyone to take stock of their current lives.""

The identity of Toni's baby daddy, perhaps??",False,en,0,5,2021-02-27 01:18:57,1365471448790405120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @RiverdaleDark: Here's the synopsis for the March 17 episode of #Riverdale, ""Chapter Eighty-Four: Lock &amp; Key"" 🔐 https://t.co/bVsv9liqAT",False,en,0,34,2021-02-27 01:18:43,1365471392678952964,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @bestgirlcami: camila, vanessa, and erinn supporting madelaine’s collection https://t.co/TO7hb3huqb",False,en,0,24,2021-02-27 01:15:31,1365470584176603136,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
"RT @kkfosterlyrics: Is this heaven? ✨💜🦄
#WynonnaEarp #BringWynonnaHome https://t.co/O1imOgAYdM",False,en,0,35,2021-02-27 01:15:22,1365470546272616448,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.596}"
@chonistyles My choni heart🥺💔,False,en,2,0,2021-02-27 01:08:54,1365468920744935431,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
thinking about a choni sex scene in 5b in toni’s bedroom,False,en,22,1,2021-02-27 01:04:59,1365467936962535432,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@CW_Riverdale BUGHEAD AND CHONI ENDGAME !!,False,en,1,0,2021-02-27 01:03:58,1365467679772049408,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@CW_Riverdale choni endgame https://t.co/kjhzFZskAC,False,en,11,1,2021-02-27 01:02:46,1365467375554953220,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
the way Choni aren’t even the first exes to lovers I’ve seen where one is a redhead lesbian arsonist 😶 https://t.co/KTuW9x01Db,False,en,6,0,2021-02-27 01:02:16,1365467249260302337,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.5267}"
of course but first the choni au we found on insta https://t.co/Qw5ZZyyKiG,True,en,1,0,2021-02-27 00:58:51,1365466393223835650,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @chonibIossom: no choni kiss until second half of 2021 https://t.co/2iKDRdg3hs,False,en,0,5,2021-02-27 00:58:49,1365466385015521285,"{'neg': 0.157, 'neu': 0.643, 'pos': 0.2, 'compound': 0.1531}"
@swangsnation Why don't you want us men to have what women have with Choni? All we want is amazing representation for a male relationship.,False,en,0,0,2021-02-27 00:54:55,1365465399630852096,"{'neg': 0.093, 'neu': 0.762, 'pos': 0.145, 'compound': 0.5197}"
Post time jump Riverdale has been my fav! They are doing what they should have since season 2!!!!#Riverdale #RiverdaleSeason5 #Kangs #Choni https://t.co/pKSyQ9ePoP,True,en,4,0,2021-02-27 00:53:32,1365465054125039618,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.6331}"
Cheryl and Toni in 5x08 or the key party episode is either gonna make them or break them.. 🤷🏼‍♀️ i am so not ready to say goodbye to choni :(( but i'll prepare myself!,False,en,0,0,2021-02-27 00:49:28,1365464028227637248,"{'neg': 0.049, 'neu': 0.89, 'pos': 0.061, 'compound': 0.1149}"
@bugheadblossom someone is getting married this season cause someone posted a wedding pic at thistlehouse so its either kangs or choni?,False,en,1,0,2021-02-27 00:46:51,1365463369445236741,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Ok, but hear me out... Tabitha, Veronica, Choni love square!? Yup yup.",False,en,0,0,2021-02-27 00:42:10,1365462191432863744,"{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.8268}"
"RT @chonistyles: THIS IS CHONI'S SEASON
https://t.co/WJZaLcWma3",False,en,0,11,2021-02-27 00:34:58,1365460383012691968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
i keep making choni twt scenarios and each one fits them so well wtf,False,en,0,0,2021-02-27 00:26:53,1365458345004515330,"{'neg': 0.229, 'neu': 0.617, 'pos': 0.154, 'compound': -0.3263}"
"i hate these rumours about cheryl and tabitha potentially being a couple because i’m one of those people who would defend a ship with their entire life. 

anyway choni endgame.",False,en,1,0,2021-02-27 00:26:39,1365458288121425925,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.5719}"
@enbytabitha i mean i think it’ll be cool but i need choni back,False,en,0,0,2021-02-27 00:23:11,1365457416352055302,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.1655}"
"I love how we were somewhat secure in our “hehehehe this Choni angst is fun.. rivals?? teasing?? dance off?? but they’re still in love?? go on 👀”

*Cheryl kisses someone* https://t.co/F2XAg8sLrJ",False,en,5,0,2021-02-27 00:18:28,1365456229338906624,"{'neg': 0.028, 'neu': 0.602, 'pos': 0.37, 'compound': 0.9452}"
RT @choniserpents: OKAY BUT IMAGINE IF WE GET A CHONI SEX SCENE IN THE 5B TRAILER,False,en,0,7,2021-02-27 00:18:25,1365456214658863105,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.2063}"
"Stressed about cheryl locking lips with someone other than toni and reading 5x08 synopsis. That's 2 in a day riverdale, chill out!! 😫 i'm not ready to say goodbye to choni :((",False,en,0,0,2021-02-27 00:18:17,1365456180391276548,"{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.6242}"
choni fucking when — 5b https://t.co/ITe1ckQ9br,False,en,3,0,2021-02-27 00:17:04,1365455877743009796,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
choni to this song !! my fave soul mates 💞 https://t.co/nygq6OyYqb,False,en,8,0,2021-02-27 00:15:55,1365455588533108739,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.5399}"
manifesting a choni rain kiss https://t.co/OqR6wreM49,False,en,33,0,2021-02-27 00:13:50,1365455060935839746,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}"
"why are we talking about choni doing fwb? have you seen them? they can’t even be in the same room without giving each other heart eyes, it’s pathetic. they’d just be hurting even more since they wouldn’t be allowing themselves to feel anything deeper and real for each other",False,en,16,0,2021-02-27 00:13:35,1365455000600772609,"{'neg': 0.154, 'neu': 0.785, 'pos': 0.061, 'compound': -0.6481}"
I didn’t mean like fwb like barchie is I more meant friends who want to be more but arent so they’re kind of in t… — well choni are in love but they are going through situations where they are unable to explain that to the other s… https://t.co/kjjXEKEJuv,False,en,10,0,2021-02-27 00:13:00,1365454852978053121,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9386}"
"top 3 choni scenes — 2x16 almost kiss, 2x17 kiss &amp; the second painting flashback in 5x04  https://t.co/DrREetT3Fy",False,en,3,0,2021-02-27 00:10:22,1365454190177353733,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.7017}"
"choni would NOT do fwb!! it wouldn’t work for them at all, they’re both in love with each other and the whole reason they aren’t together is because cheryl thinks she’s protecting Toni- fwb would just be painful for them both!! it makes no sense why are people suggesting this 😭",False,en,13,0,2021-02-27 00:08:40,1365453763549540352,"{'neg': 0.196, 'neu': 0.736, 'pos': 0.069, 'compound': -0.7762}"
what’s ur like genuine theory that’s gonna happen in 5x08 — CHONI RAIN KISS/FEELINGS CONFESSION SKSJSJ? SOMETHING IN THE RAIN https://t.co/jtwYzGxR5N,False,en,3,0,2021-02-27 00:07:53,1365453567054798849,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}"
"choni have way too many feelings to 
 even consider fwb — exactly https://t.co/0FtzzozAPl",False,en,9,0,2021-02-27 00:07:18,1365453417783689216,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.5423}"
I feel like it could be applicable to see choni as more fwb right now because I don’t think cheryl is ready for a… — i could not see choni being fwb and also toni's family accepted cheryl which was made clear and cheryl knows that… https://t.co/Dk1UD9PItJ,False,en,7,0,2021-02-27 00:04:31,1365452716458319872,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9459}"
"I will be voting for Barchie, Choni, and Falice. Who's with me? 😇 https://t.co/0k9pxUUjWA",True,en,9,1,2021-02-27 00:04:24,1365452687177777152,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
why r u so again the choni rain kiss 5x08 agenda — GO AWAY HANNAH https://t.co/J9CHHhgQhu,False,en,3,0,2021-02-27 00:04:06,1365452614784196611,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}"
RT @livetweetdisbih: choni haven't been together for 7 years 😐,False,en,0,2,2021-02-27 00:00:50,1365451792344039428,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@chonicarrington @madeIainesz In the end choni will forever be the only endgame,False,en,2,0,2021-02-26 23:56:28,1365450693637775360,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
my choni heart is broken https://t.co/ebF5MJJdUg,False,en,1,0,2021-02-26 23:54:09,1365450111132827660,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.4767}"
CHONI IS THE MAIN STORYLINE IN 5X08 https://t.co/uuZzPnbpdG,False,en,6,0,2021-02-26 23:53:05,1365449840864489474,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@HBIC_Choni it was chaos on my tl so i decided to add to it,False,en,2,0,2021-02-26 23:52:57,1365449807612043265,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5719}"
What is joe biden’s plan to abolish google docs. But anyways vote choni https://t.co/3iZG3wOIpM https://t.co/gO1Yjtja9S,True,en,4,1,2021-02-26 23:51:51,1365449529122840576,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Okay but what if it’s a housewarming party at thistle house and Toni runs out of the house for some reason and Cheryl follows her outside and CHONI RAIN KISS CONFIRMED https://t.co/HeLO2laqH0,True,en,1,0,2021-02-26 23:50:35,1365449209940434947,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.8689}"
these choni edits r making me wanting to watch rvd istg- https://t.co/0plTT9fKm6,True,en,3,0,2021-02-26 23:49:36,1365448964393345024,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"we thought teen choni out served all the other ships, just wait until we get adult choni kissing in the rain afte… — they keep raising the bar for the riverdale ships... nobody does it like them https://t.co/V8noeuukqA",False,en,16,0,2021-02-26 23:46:54,1365448284895076356,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.7351}"
RT @GTRarmyTM: Thiccc 🍑 https://t.co/moDEeJ4UVO,False,en,0,126,2021-02-26 23:46:46,1365448249277108225,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
barchie has more sex scenes than choni,False,en,10,0,2021-02-26 23:43:38,1365447463960723458,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
choni has always gotten the short end of the stick  but they stilll manage to come out as the best ship on that s… — perfectly said https://t.co/ekZxR3jNsy,False,en,13,0,2021-02-26 23:43:36,1365447454884265984,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.9274}"
"I mean, is it so difficult to give me choni rain kiss?",False,en,7,0,2021-02-26 23:43:29,1365447426547609605,"{'neg': 0.215, 'neu': 0.598, 'pos': 0.186, 'compound': -0.1132}"
"CHONI FOR THE WIN 
CHONI FOR THE WIN 
CHONI FOR THE WIN 
CHONI FOR THE WIN — SAY IT LOUDER https://t.co/M2nqyZDy1O",False,en,10,0,2021-02-26 23:41:53,1365447022099243011,"{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.9644}"
"“I came to see this movie with fangs but he bailed” I think we should all thank fangs for bailing because if he didn’t, choni wouldn’t be happening so say thank you fangs",False,en,0,0,2021-02-26 23:39:39,1365446461735976960,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.7579}"
@robynchoni choni boning*,False,en,3,0,2021-02-26 23:36:15,1365445606152486922,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @Vale8Vale: RT if you ship and love Cheryl&amp;Toni !!! #Choni #Riverdale https://t.co/jT1Tiv0Gzh,False,en,0,0,2021-02-26 23:34:59,1365445286009729029,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.7249}"
@riverindale listen choni swangs jarchie triple wedding tho 😭😭😭😭,False,en,3,0,2021-02-26 23:34:47,1365445236781166594,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @santiagoswhore: @goldncory @WANDASVlSl0N @marspov choni and veronica and tabitha supremacy,False,en,0,1,2021-02-26 23:33:29,1365444906722844673,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.0516}"
@goldncory @marspov @santiagoswhore YES THIS AND CHONI,False,en,0,0,2021-02-26 23:33:24,1365444887127162881,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.5319}"
@goldncory @WANDASVlSl0N @marspov choni and veronica and tabitha supremacy,False,en,1,1,2021-02-26 23:33:16,1365444853505613825,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.0516}"
"RT @sweetchonis: the thought of a Choni wedding honestly brings me such peace, it would be so beautiful and they deserve it so much 🥺",False,en,0,5,2021-02-26 23:33:09,1365444823973560320,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.9098}"
@VanessaMorgan @madelainepetsch love the time jump sad that choni isn’t a thing 🥺😢😭 https://t.co/60elbynymy,False,en,1,0,2021-02-26 23:27:19,1365443355723890688,"{'neg': 0.169, 'neu': 0.601, 'pos': 0.23, 'compound': 0.2732}"
@livetweetdisbih Choosing violence today I see 😤,False,en,2,0,2021-02-26 23:26:50,1365443234131042305,"{'neg': 0.506, 'neu': 0.494, 'pos': 0.0, 'compound': -0.6249}"
anyone else notice that in all these multi ship ship names choni is last. barCHONI varCHONI bugCHONI bugvarCHONI … — oh definitely lmaoo 💀 i’m tired of people using choni for clout &amp; to boost their straight ships it’s weird as he… https://t.co/q3Qt0kVbH6,False,en,0,0,2021-02-26 23:25:40,1365442939636350979,"{'neg': 0.098, 'neu': 0.746, 'pos': 0.156, 'compound': 0.4019}"
@cherylstopaaz goodnight choni rain kiss 5x08 dreams bestie!! xxxx,False,en,1,0,2021-02-26 23:23:25,1365442376471351299,"{'neg': 0.0, 'neu': 0.535, 'pos': 0.465, 'compound': 0.7256}"
okay but the last episode before break being choni-centric? it’s what we deserve https://t.co/qASThxNeUZ,False,en,3,0,2021-02-26 23:20:44,1365441699753852929,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.1154}"
@ruestopaz goodnight choni rain kiss 5x08 warrior bestie,False,en,0,0,2021-02-26 23:19:32,1365441396782616577,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
Choni being the main storyline in this espisode. Can march 17th hurry the hell up? https://t.co/V1thtyb3dA,False,en,3,0,2021-02-26 23:15:25,1365440360705495043,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.6808}"
RT @chonibIossom: madelaine posted choni art a few days ago i’m sure whatever minerva and cheryl have is short lived and got nothing on cho…,False,en,0,5,2021-02-26 23:15:23,1365440354925838337,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3182}"
RT @tcpazs: feel like we’re not getting a choni kiss before toni leaves https://t.co/NOWVyZVhFC,False,en,0,1,2021-02-26 23:12:40,1365439667823378433,"{'neg': 0.147, 'neu': 0.695, 'pos': 0.158, 'compound': 0.0433}"
"RT @chonicarrington: so in 5x08 we find out who the father(s) of tonis baby is/are, we see possible cheryl/minerva? kiss and we get some ki…",False,en,0,1,2021-02-26 23:10:32,1365439134534406149,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4215}"
@tonidaIe pushing for the choni rain kiss agenda since 2019 https://t.co/s04Q4l8hPP,False,en,2,0,2021-02-26 23:10:15,1365439062983778316,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}"
Choni wedding confirmed https://t.co/G6xX0tV4WZ,True,en,0,0,2021-02-26 23:07:47,1365438442532970502,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
when choni crash their s6 wedding and get married too for the brittana parallel 😁 https://t.co/yLFTqdXEfo,True,en,5,0,2021-02-26 23:07:07,1365438272286175232,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}"
@nayastopaz DONT WORRY IM MANIFESTING THE CHONI KISS just don’t wanna get my hopes up 🤠🤠🤠,False,en,0,0,2021-02-26 23:04:26,1365437597946961929,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.8512}"
CHONI AND LITTLE MIX MY BRAND IM CRYING https://t.co/g0dwKZb4ax,True,en,1,0,2021-02-26 23:03:02,1365437246569123845,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.5904}"
choni is truly in their making elaborate ass plans and grand gestures for one another instead of simply talking to each other because they’re both unhinged era huh 😭 https://t.co/XbSn2nhsmT,False,en,75,7,2021-02-26 22:59:04,1365436248278642688,"{'neg': 0.099, 'neu': 0.734, 'pos': 0.167, 'compound': 0.34}"
@ceefromthenorth I hope 🙏🙏🙏 Feels like a potential big episode for Choni and Barchie.,False,en,2,0,2021-02-26 22:58:53,1365436200685740033,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}"
Isgt im not watching this show anymore if choni isn’t endgame😭 https://t.co/V4Tpzm3tdY,True,en,0,0,2021-02-26 22:58:38,1365436138807246848,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
choni rn https://t.co/cJb9R46VoS,True,en,0,0,2021-02-26 22:56:22,1365435566234419202,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@toniblossoms No we want just Choni not anyone else duh,False,en,3,0,2021-02-26 22:56:14,1365435534928142339,"{'neg': 0.191, 'neu': 0.696, 'pos': 0.113, 'compound': -0.2263}"
RT @mgom_lp: So I think that Cheryl will have a fling with Minerva but Minerva will be using Cheryl so she can expose her for selling fakes…,True,en,0,2,2021-02-26 22:56:13,1365435528427024387,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.3172}"
RT @robynchoni: i don’t think we’ve ever had a choni centric episode. THIS IS OUR TIME https://t.co/xv4eUb5z6j,False,en,0,3,2021-02-26 22:51:01,1365434220924047363,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
I’m dead 😭💀so I was sitting with my cousin and she was talking I wasn’t really listening I just looked at her and said “I just saw choni first adult kiss in my head” she looked at my forehead and said “let’s see” LMAO,False,en,0,0,2021-02-26 22:48:42,1365433639048257536,"{'neg': 0.086, 'neu': 0.764, 'pos': 0.149, 'compound': 0.4824}"
RT @quotes439789218: @RiverdaleEPS @madelainepetsch @VanessaMorgan Don’t tell me heather will be back and noooooo choni @madelainepetsch @V…,False,en,0,2,2021-02-26 22:47:07,1365433241335975938,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @nayastopaz: S E X Y THATS RIGHT CHONI RAINKISS GONNA BE S E X Y,True,en,0,1,2021-02-26 22:44:56,1365432691152281601,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
wait why does everyone think it’s a choni centric episode in 5x08,False,en,10,0,2021-02-26 22:41:46,1365431891474661379,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
feel like we’re not getting a choni kiss before toni leaves https://t.co/NOWVyZVhFC,False,en,14,1,2021-02-26 22:41:42,1365431876148547585,"{'neg': 0.169, 'neu': 0.651, 'pos': 0.181, 'compound': 0.0433}"
@cherylstopaaz using my saved accounts to vote for choni rainkiss,False,en,1,0,2021-02-26 22:41:22,1365431794049429506,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}"
i think choni is cute but everytime i think of them i think of this girl who stanned them so hard and dyed her hair when toni did,False,en,3,0,2021-02-26 22:39:31,1365431328892735491,"{'neg': 0.084, 'neu': 0.843, 'pos': 0.073, 'compound': -0.0771}"
choni are all of those things 😼 https://t.co/WtFc15vPue,True,en,9,0,2021-02-26 22:38:58,1365431187917963266,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Do we think she will do Choni justice https://t.co/5xkWWiv9PC,True,en,1,0,2021-02-26 22:38:52,1365431163960057856,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.5267}"
S E X Y THATS RIGHT CHONI RAINKISS GONNA BE S E X Y https://t.co/1ti4YkSz9Z,True,en,8,1,2021-02-26 22:38:36,1365431097937518594,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
choni *SWANGS JOING WEDDING https://t.co/zoaiEH1aiP,True,en,7,0,2021-02-26 22:38:35,1365431091893567489,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
i think its time we all sit cheryl and toni down and force them to watch choni scenes on youtube and knock some sense into them remind them of WHAT THEY ARE PUSHING AWAY!!!!!!!,False,en,12,0,2021-02-26 22:38:06,1365430968648159234,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
choni rain kiss when 😁🤔,False,en,1,0,2021-02-26 22:36:21,1365430531803009028,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}"
i really just hope that toni's screentime before vanessa leaves doesn't revolve completely around choni + surrogacy plot :// i have many fears right now,False,en,15,1,2021-02-26 22:32:15,1365429498053881856,"{'neg': 0.108, 'neu': 0.77, 'pos': 0.122, 'compound': 0.0972}"
thinking about the possible choni kiss in the rain 💭,False,en,5,2,2021-02-26 22:31:52,1365429402264367110,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}"
i have a choni edit i made from december should i post it besties,False,en,0,0,2021-02-26 22:31:15,1365429248308228101,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
WHAT ABOUT choni proposal episode 8 😼,False,en,11,0,2021-02-26 22:29:45,1365428870141386763,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @chonistyles: ""THE QUEEN OF CHAOS STRIKES AGAIN""
CHERYL BLOSSOM IS BACK !!!! https://t.co/iobO3I0CLF",False,en,0,10,2021-02-26 22:27:03,1365428191045709824,"{'neg': 0.424, 'neu': 0.576, 'pos': 0.0, 'compound': -0.87}"
ok but we might actually get a choni love confession to rainkiss in episode 8 😼,False,en,15,0,2021-02-26 22:26:38,1365428083851988996,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.8126}"
I keep saying I want a rain kiss. But if we actually get one? I WON’T KNOW HOW TO ACT. CHONI TWITTER WILL CRASH,False,en,44,7,2021-02-26 22:26:27,1365428037936947205,"{'neg': 0.14, 'neu': 0.693, 'pos': 0.167, 'compound': -0.0857}"
"choni rain kiss will be the biggest collapse ever 
https://t.co/fTorYVILui",False,en,69,7,2021-02-26 22:25:33,1365427812174209024,"{'neg': 0.229, 'neu': 0.571, 'pos': 0.2, 'compound': -0.1027}"
@Aneshareowl Yeah 🤘😍,False,en,1,0,2021-02-26 22:25:05,1365427696260546561,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}"
All I know is I'm strictly team choni. — Me tooooo https://t.co/bTbWBn1jdR,False,en,1,0,2021-02-26 22:24:53,1365427645631107073,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @ruestopaz: when thunder rumbles while choni are arguing alone outside https://t.co/f9cu7Rjvzp,False,en,0,3,2021-02-26 22:23:05,1365427189534117888,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.6124}"
RT @mylittlefaith: dream scenario is still choni get interrupted during an important talk in 508 and agree to meet somewhere later to finis…,False,en,0,2,2021-02-26 22:20:33,1365426555690876930,"{'neg': 0.08, 'neu': 0.691, 'pos': 0.229, 'compound': 0.4767}"
CHONI SO TRUE https://t.co/20GYoVGMU2,False,en,0,0,2021-02-26 22:19:56,1365426398324658177,"{'neg': 0.0, 'neu': 0.397, 'pos': 0.603, 'compound': 0.6766}"
when we get a choni kiss right before vanessa goes on maternity leave and then we’re left on a cliffhanger until after the hiatus https://t.co/BAZMIfBuHC,False,en,7,0,2021-02-26 22:18:38,1365426073329152002,"{'neg': 0.048, 'neu': 0.84, 'pos': 0.112, 'compound': 0.3818}"
@chonicarrington OK CHONI CENTRIC EP IS COMING 🙇‍♀️,False,en,0,0,2021-02-26 22:18:12,1365425964415672327,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.4466}"
discussing choni theories with irl who just agrees with everything i say but very passionately,False,en,5,0,2021-02-26 22:16:51,1365425624366645249,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.7535}"
WAIT THERES GONNA BE A CHONI CENTRIC EP?  SOOOO TRUE,False,en,0,0,2021-02-26 22:15:45,1365425346187780099,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}"
when riverdale pulls a glee and has choni &amp; kangs have a joint wedding 🤩🤩🤩🤩,False,en,68,3,2021-02-26 22:14:08,1365424937683591169,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}"
@robynchoni true but other people (*cough bhs cough*) think of it as choni centric because the het couples were barely in it,False,en,1,0,2021-02-26 22:14:02,1365424912454803458,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.2263}"
RT @flirtytopaz: really thought we were going to get a choni kiss by 5x08 https://t.co/x1i77UPG94,False,en,0,5,2021-02-26 22:13:26,1365424764769157130,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4215}"
CHONI CENTRIC EP IM SO READY,False,en,3,0,2021-02-26 22:13:10,1365424693738676234,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.4201}"
where y’all get this choni centric confirmation from just setting yourselves up for disappointment,False,en,4,0,2021-02-26 22:12:23,1365424500486131722,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}"
