tweets,quote_status,language,favorite_count,retweet_count,time,id,rating
ITS BUGHEAD DAY !!!!,False,en,1,0,2021-03-02 09:30:00,1366682188599689222,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"if you can not handle watching a fcking #varchie ,#choni and #Bughead  slowburn this season then plz for love of god shut up and just watch them on netflix",False,en,1,0,2021-03-02 09:29:24,1366682038061981697,"{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.765}"
happy bughead day!! making a bughead gif thread later &lt;3 https://t.co/P8qCeLpb9A,False,en,1,0,2021-03-02 09:26:14,1366681242654019584,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.6467}"
fawk sake i just need bughead rn i’m so sad,False,en,1,0,2021-03-02 09:24:01,1366680682773241858,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.6113}"
RT @rcnnnie: it's bughead day!!! https://t.co/JVDXMfWDK2,False,en,0,1,2021-03-02 09:22:28,1366680295894749192,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
it's bughead day!!! https://t.co/JVDXMfWDK2,False,en,10,1,2021-03-02 09:21:13,1366679977694031872,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
BUGHEAD DAY TODAY🥳🥳 https://t.co/dlkFMUvto2,True,en,1,0,2021-03-02 09:20:41,1366679844868812801,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
happy bughead day!! https://t.co/YcEPiFhY40,False,en,0,0,2021-03-02 09:19:23,1366679518728060930,"{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.6467}"
@mswllms what's your point ? my account is full 100% bughead and varchie,False,en,0,0,2021-03-02 09:18:15,1366679231162421248,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
HAPPY BUGHEAD DAY BESTIES 4 YEARS ANDKSBSJAKDB https://t.co/yex13f205O,False,en,18,3,2021-03-02 09:16:12,1366678715753783297,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.6633}"
"It would not be realistic for bughead to get back together in the next few episodes. Betty destroyed Jughead, she made him more insecure, more hesitant, he's not gonna just forgive her like that and forget all the pain she's caused him. That's what cheating does.",False,en,9,2,2021-03-02 09:12:43,1366677840662564865,"{'neg': 0.325, 'neu': 0.634, 'pos': 0.042, 'compound': -0.9429}"
