tweets,quote_status,language,favorite_count,retweet_count,time,id,rating
"I’m happy that bughead is getting back, but where is the Varchie Tea?",False,en,3,0,2021-02-26 23:36:51,1365445754219884544,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.3291}"
RT @MendesApaSource: Camila Mendes on the @TamronHallShow next week! https://t.co/hA7pC9MIMK,False,en,0,5,2021-02-26 23:33:59,1365445032577273863,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@loveecami Varchie exes to lovers basically confirmed too, Bugvarchies really are about to win",False,en,1,0,2021-02-26 23:31:35,1365444430749200384,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.802}"
"RT @Vale8Vale: #Riverdale - RT couple for Veronica&amp;Archie / #Varchie  fans here -&gt;&gt;
https://t.co/qLtVIjZgOj",True,en,0,1,2021-02-26 23:29:25,1365443882742386690,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
when varchie pull a stelena and become more interesting as friends... maybe then they’ll have rights #riverdale,False,en,3,0,2021-02-26 23:28:53,1365443749858463744,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.4576}"
"There are several red flags as #barchie plays out. The concept of hooking up w/o commitment, avoiding J. like it's something to hide, A's dislike of Chad and his return to NYC. Not to mention J.'s new partner. Biggest red flag of all? Slutty B. It's not natural. #varchie https://t.co/DuJKsgzTGR",True,en,0,0,2021-02-26 23:28:24,1365443629385469957,"{'neg': 0.198, 'neu': 0.686, 'pos': 0.116, 'compound': -0.6136}"
@barchie2021 I don' t want to  cause a fight so i wanted to say varchie and popular,False,en,0,0,2021-02-26 23:23:57,1365442509250428929,"{'neg': 0.156, 'neu': 0.599, 'pos': 0.246, 'compound': 0.128}"
RT @casteways: #VARCHIE: we shouldn’t do this. https://t.co/toXYb2FiiF,False,en,0,41,2021-02-26 23:21:15,1365441829169209348,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
.@KateWardBustle hi!! do you guys have something about varchie to spill as well? 👀,False,en,15,0,2021-02-26 23:20:16,1365441581159972865,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.3987}"
"@yasminfandoms same for me, i absolutely never liked varchie (and let’s not even talk about the “Archiekins”😭) and yeah with Bughead it was always the same, which shows the limits of this couple there isn’t much to explore, in real life they wouldn’t have lasted that long",False,en,1,0,2021-02-26 23:20:02,1365441521449906179,"{'neg': 0.053, 'neu': 0.901, 'pos': 0.045, 'compound': -0.1054}"
But Veronica and Chadwick are going to divorce and Barchie will fail and Varchie and Bughead will end up together in the end though right? Right? Right? #Riverdale https://t.co/8m4WOv7DcB,False,en,1,0,2021-02-26 23:17:47,1365440955961249795,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.6174}"
